Fecha,Ventas
2019-07-01,2173
2019-07-02,42055
2019-07-03,12206
2019-07-04,61167
2019-07-05,52849
2019-07-06,66903
2019-07-08,597193
2019-07-09,80320
2019-07-10,184682
2019-07-11,609388
2019-07-12,90406
2019-07-13,92030
2019-07-15,92648
2019-07-16,26484
2019-07-17,37100
2019-07-18,23338
2019-07-19,71408
2019-07-20,15088
2019-07-22,1174251
2019-07-23,58848
2019-07-24,781576
2019-07-25,21443
2019-07-26,26815
2019-07-27,21088
2019-07-29,78957
2019-07-30,115518
2019-07-31,126820
2019-08-01,578056
2019-08-02,62489
2019-08-03,446719
2019-08-05,446168
2019-08-06,8830
2019-08-07,72144
2019-08-08,13625
2019-08-09,63680
2019-08-10,441795
2019-08-12,164490
2019-08-13,178245
2019-08-14,192572
2019-08-15,97921
2019-08-16,80918
2019-08-17,143562
2019-08-19,410407
2019-08-20,65401
2019-08-21,43094
2019-08-22,193433
2019-08-23,336652
2019-08-24,466839
2019-08-26,28203
2019-08-28,432250
2019-08-29,650139
2019-08-30,742074
2019-08-31,109596
2019-09-02,47369
2019-09-03,123849
2019-09-04,81082
2019-09-05,353150
2019-09-06,641322
2019-09-07,87636
2019-09-09,328104
2019-09-10,50033
2019-09-11,596743
2019-09-12,50239
2019-09-13,166514
2019-09-14,19563
2019-09-16,54911
2019-09-17,26618
2019-09-18,57151
2019-09-19,53531
2019-09-20,862449
2019-09-21,111993
2019-09-23,56693
2019-09-24,134374
2019-09-25,128368
2019-09-26,92953
2019-09-27,83018
2019-09-28,88165
2019-09-30,81432
2019-10-01,839243
2019-10-02,35248
2019-10-03,1906
2019-10-04,114068
2019-10-05,34662
2019-10-07,84228
2019-10-08,198594
2019-10-09,49198
2019-10-10,58128
2019-10-11,679726
2019-10-12,26932
2019-10-14,119673
2019-10-15,535424
2019-10-16,24793
2019-10-17,276987
2019-10-18,59183
2019-10-19,117048
2019-10-21,69840
2019-10-22,85795
2019-10-23,131226
2019-10-24,5008
2019-10-25,267435
2019-10-26,48170
2019-10-28,46440
2019-10-29,43463
2019-10-30,12053
2019-10-31,73209
2019-11-01,476711
2019-11-02,64716
2019-11-04,120023
2019-11-05,87868
2019-11-06,64843
2019-11-07,1021424
2019-11-08,3071143
2019-11-09,10769
2019-11-11,4558
2019-11-12,186961
2019-11-13,51427
2019-11-14,22628
2019-11-15,52057
2019-11-16,36066
2019-11-18,179300
2019-11-19,39344
2019-11-20,50586
2019-11-21,203124
2019-11-22,55326
2019-11-23,92618
2019-11-25,76525
2019-11-26,53963
2019-11-27,106256
2019-11-28,664565
2019-11-29,3597
2019-11-30,866077
2019-12-02,12831
2019-12-03,775579
2019-12-04,50117
2019-12-05,96677
2019-12-06,17890
2019-12-07,220072
2019-12-09,144161
2019-12-10,60705
2019-12-11,139968
2019-12-12,53481
2019-12-13,331982
2019-12-14,97619
2019-12-16,14862
2019-12-17,56492
2019-12-18,1353
2019-12-19,61103
2019-12-20,629807
2019-12-21,65614
2019-12-23,50688
2019-12-24,53894
2019-12-25,90067
2019-12-26,44761
2019-12-27,122508
2019-12-28,69811
2019-12-30,86152
2019-12-31,131739
