Fecha,Ventas
2016-05-26,14466
2016-05-27,1532995
2016-05-28,50589
2016-05-30,21465
2016-05-31,31584
2016-06-01,47774
2016-06-02,169566
2016-06-03,136250
2016-06-04,354415
2016-06-06,152857
2016-06-07,120901
2016-06-08,649725
2016-06-09,34282
2016-06-10,351120
2016-06-11,59658
2016-06-13,53212
2016-06-14,54382
2016-06-15,6138
2016-06-16,14732
2016-06-17,35877
2016-06-18,106102
2016-06-20,151278
2016-06-21,549390
2016-06-22,81658
2016-06-23,51302
2016-06-24,671117
2016-06-25,32803
2016-06-27,91012
2016-06-28,31108
2016-06-29,595284
2016-06-30,83104
2016-07-01,21974
2016-07-02,221092
2016-07-04,103932
2016-07-05,11782
2016-07-06,183353
2016-07-07,29417
2016-07-08,39057
2016-07-09,229476
2016-07-11,107430
2016-07-12,196976
2016-07-13,100940
2016-07-14,93871
2016-07-15,73447
2016-07-16,72031
2016-07-18,130135
2016-07-19,176686
2016-07-20,178352
2016-07-21,595176
2016-07-22,19484
2016-07-23,52638
2016-07-25,60073
2016-07-26,271289
2016-07-27,763731
2016-07-28,59011
2016-07-29,65886
2016-07-30,266416
2016-08-01,602474
2016-08-02,2012639
2016-08-03,182530
2016-08-04,64916
2016-08-05,287161
2016-08-06,362297
2016-08-08,388220
2016-08-09,72108
2016-08-10,23268
2016-08-11,21940
2016-08-12,32977
2016-08-13,141529
2016-08-15,113274
2016-08-16,62890
2016-08-17,83324
2016-08-18,55155
2016-08-19,174209
2016-08-20,68302
2016-08-22,47717
2016-08-23,82622
2016-08-24,61571
2016-08-25,82413
2016-08-26,211109
2016-08-27,205385
2016-08-29,9938
2016-08-30,4692
2016-08-31,82761
2016-09-01,858638
2016-09-02,44911
2016-09-03,25074
2016-09-05,31434
2016-09-06,99004
2016-09-07,62551
2016-09-08,216436
2016-09-09,187748
2016-09-10,110535
2016-09-12,208118
2016-09-13,143552
2016-09-14,115171
2016-09-15,25712
2016-09-16,2592
2016-09-17,25028
2016-09-19,38711
2016-09-20,15337
2016-09-21,99978
2016-09-22,63672
2016-09-23,552805
2016-09-24,28755
2016-09-26,132173
2016-09-27,1521618
2016-09-28,106684
2016-09-29,133671
2016-09-30,3859
2016-10-01,730328
2016-10-03,81711
2016-10-04,865945
2016-10-05,126079
2016-10-06,256562
2016-10-07,184691
2016-10-08,42346
2016-10-10,315733
2016-10-11,126754
2016-10-12,75140
2016-10-13,46282
2016-10-14,47905
2016-10-15,1894514
2016-10-17,684628
2016-10-18,88739
2016-10-19,40509
2016-10-20,615143
2016-10-21,63675
2016-10-22,593946
2016-10-24,12502
2016-10-25,23749
2016-10-26,51447
2016-10-27,279316
2016-10-28,40997
2016-10-29,114339
2016-10-31,54282
2016-11-01,200736
2016-11-02,47997
2016-11-03,223327
2016-11-04,87391
2016-11-05,148170
2016-11-07,111848
2016-11-08,1997692
2016-11-09,613667
2016-11-10,31991
2016-11-11,58416
2016-11-12,849
2016-11-14,14116
2016-11-15,36532
2016-11-16,75396
2016-11-17,40103
2016-11-18,260653
2016-11-19,79109
2016-11-21,50256
2016-11-22,99785
2016-11-23,105265
2016-11-24,11718
2016-11-25,979576
2016-11-26,67233
2016-11-28,874365
2016-11-29,499756
2016-11-30,142418
2016-12-01,13400
2016-12-02,72453
2016-12-03,11985
2016-12-05,53396
2016-12-06,176788
2016-12-07,75202
2016-12-08,28514
2016-12-09,36498
2016-12-10,223604
2016-12-12,67654
2016-12-13,14454
2016-12-14,1220048
2016-12-15,27793
2016-12-16,132692
2016-12-17,13841
2016-12-19,76155
2016-12-20,9232
2016-12-21,32986
2016-12-22,99966
2016-12-23,356977
2016-12-24,25683
2016-12-26,298395
2016-12-27,63944
2016-12-28,196350
2016-12-29,210932
2016-12-30,449214
2016-12-31,44528
